"WineID";"Color";"Type";"Varietal";"Producer";"Description";"Country";"Region";"SubRegion";"subappellation";"Name";"created_at"
9248;"Red";"Table";"Cabernet Sauvignon";"Robert Mondavi Winery";"Cabernet Sauvignon To Kalon Vineyard";"USA";"California";"North Coast";"";"Robert Mondavi Cabernet Sauvignon To Kalon Vineyard";"2021-08-04 14:52:46"
9254;"White";"Table";"Chardonnay";"Neyers";"Chardonnay Napa";"USA";"California";"North Coast";"";"Neyers Chardonnay Napa";"2021-08-04 14:52:46"
9255;"White";"Table";"Chardonnay";"Patz and Hall";"Chardonnay Hyde Vineyard";"USA";"California";"North Coast";"Carneros";"Patz and Hall Chardonnay Hyde Vineyard";"2021-08-04 14:52:46"
9262;"White";"Table";"Semillon";"Joseph Phelps";"Delice du Semillon";"USA";"California";"North Coast";"";"Joseph Phelps Delice du Semillon";"2021-08-04 14:52:46"
9263;"Red";"Table";"Cabernet Sauvignon";"Plumpjack";"Cabernet Sauvignon Estate";"USA";"California";"North Coast";"Oakville";"Plumpjack Cabernet Sauvignon Estate";"2021-08-04 14:52:46"
9265;"Red";"Table";"Cabernet Sauvignon";"Pride Mountain Vineyards";"Cabernet Sauvignon Reserve";"USA";"California";"North Coast";"";"Pride Mountain Vineyards Cabernet Sauvignon Reserve";"2021-08-04 14:52:46"
9266;"Red";"Table";"Proprietary Blend";"Pride Mountain Vineyards";"Reserve Claret";"USA";"California";"North Coast";"";"Pride Mountain Vineyards Reserve Claret";"2021-08-04 14:52:46"
9267;"White";"Table";"Chardonnay";"J Rochioli";"Chardonnay River Block";"USA";"California";"North Coast";"Russian River Valley";"J Rochioli Chardonnay River Block";"2021-08-04 14:52:46"
9269;"White";"Table";"Chardonnay";"Rutz Cellars";"Chardonnay Dutton Ranch";"USA";"California";"North Coast";"Russian River Valley";"Rutz Cellars Chardonnay Dutton Ranch";"2021-08-04 14:52:46"
9274;"White";"Table";"Sauvignon Blanc";"Chateau St Jean";"Fume Blanc";"USA";"California";"North Coast";"";"Chateau St Jean Fume Blanc";"2021-08-04 14:52:46"
9275;"White";"Table";"Sauvignon Blanc";"Chateau St Jean";"Fume Blanc la Petite Etoile";"USA";"California";"North Coast";"Russian River Valley";"Chateau St Jean Fume Blanc la Petite Etoile";"2021-08-04 14:52:46"
9276;"Red";"Table";"Zinfandel";"Scherrer";"Zinfandel The Shale Terrace";"USA";"California";"North Coast";"Alexander Valley";"Scherrer Zinfandel The Shale Terrace";"2021-08-04 14:52:46"
9280;"Red";"Table";"Proprietary Blend";"Sine Qua Non";"Red Handed Proprietary Red Wine";"USA";"California";"";"";"Sine Qua Non Red Handed Proprietary Red Wine";"2021-08-04 14:52:46"
9281;"Red";"Table";"Syrah";"Sine Qua Non";"The Other Hand";"USA";"California";"";"";"Sine Qua Non The Other Hand";"2021-08-04 14:52:46"
9284;"Red";"Table";"Zinfandel";"Turley Cellars";"Zinfandel Old Vines";"USA";"California";"";"";"Turley Cellars Old Vines Zinfandel";"2021-08-04 14:52:46"
9286;"Red";"Table";"Zinfandel";"Turley Cellars";"Zinfandel Tofanelli Vineyard";"USA";"California";"North Coast";"";"Turley Cellars Tofanelli Vineyard Zinfandel";"2021-08-04 14:52:46"
9287;"Red";"Table";"Zinfandel";"Turley Cellars";"Zinfandel Vineyard 101";"USA";"California";"North Coast";"Alexander Valley";"Turley Cellars Vineyard 101 Zinfandel";"2021-08-04 14:52:46"
9289;"Red";"Table";"Pinot Noir";"Brick House Vineyards";"Pinot Noir Cuvee du Tonnelier";"USA";"Oregon";"Willamette Valley";"";"Brick House Pinot Noir Cuvee du Tonnelier";"2021-08-04 14:52:46"
9292;"Red";"Table";"Pinot Noir";"Ken Wright Cellars";"Pinot Noir Guadalupe Vineyard";"USA";"Oregon";"Willamette Valley";"";"Ken Wright Cellars Guadalupe Vineyard Pinot Noir";"2021-08-04 14:52:46"
9293;"Red";"Table";"Pinot Noir";"Ken Wright Cellars";"Pinot Noir Freedom Hill Vineyard";"USA";"Oregon";"Willamette Valley";"";"Ken Wright Cellars Freedom Hill Vineyard Pinot Noir";"2021-08-04 14:52:46"
9294;"Red";"Table";"Pinot Noir";"Ken Wright Cellars";"Pinot Noir Shea Vineyard";"USA";"Oregon";"Willamette Valley";"";"Ken Wright Cellars Shea Vineyard Pinot Noir";"2021-08-04 14:52:46"
9295;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Bonnes Mares";"France";"Burgundy";"Cote de Nuits";"Bonnes Mares";"Bouchard Pere et Fils Bonnes Mares";"2021-08-04 14:52:46"
9296;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Clos Vougeot Grand Cru";"France";"Burgundy";"Cote de Nuits";"Clos de Vougeot";"Bouchard Pere et Fils Clos Vougeot Grand Cru";"2021-08-04 14:52:46"
9297;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Gevrey Chambertin";"France";"Burgundy";"Cote de Nuits";"";"Bouchard Pere et Fils Gevrey Chambertin";"2021-08-04 14:52:46"
9298;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Gevrey Chambertin les Cazetiers";"France";"Burgundy";"Cote de Nuits";"Les Cazetiers";"Bouchard Pere et Fils Gevrey Chambertin Les Cazetiers";"2021-08-04 14:52:46"
9299;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Chassagne Montrachet";"France";"Burgundy";"Cote de Beaune";"";"Bouchard Pere et Fils Chassagne Montrachet";"2021-08-04 14:52:46"
9301;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Pommard";"France";"Burgundy";"Cote de Beaune";"";"Bouchard Pere et Fils Pommard";"2021-08-04 14:52:46"
9302;"Red";"Table";"Pinot Noir";"Bouchard Pere et Fils";"Savigny les Beaune les Lavieres";"France";"Burgundy";"Cote de Beaune";"Les Lavieres";"Bouchard Pere et Fils Savigny les Beaune les Lavieres";"2021-08-04 14:52:46"
9306;"Red";"Table";"Pinot Noir";"Bouree Pere et Fils";"Clos de la Roche";"France";"Burgundy";"Cote de Nuits";"Clos de la Roche";"Bouree Pere et Fils Clos de la Roche";"2021-08-04 14:52:46"
9313;"Red";"Table";"Pinot Noir";"Alain Burguet";"Gevrey Chambertin en Reniard";"France";"Burgundy";"Cote de Nuits";"Reniard";"Alain Burguet Gevrey Chambertin en Reniard";"2021-08-04 14:52:46"
9316;"Red";"Table";"Pinot Noir";"Domaine Jean Chauvenet";"Nuits St Georges les Damodes";"France";"Burgundy";"Nuits St Georges";"";"Domaine Jean Chauvenet Nuits St Georges les Damodes";"2021-08-04 14:52:46"
9317;"Red";"Table";"Pinot Noir";"Domaine Jean Chauvenet";"Nuits St Georges les Perrieres";"France";"Burgundy";"Nuits St Georges";"";"Domaine Jean Chauvenet Nuits St Georges les Perrieres";"2021-08-04 14:52:46"
9318;"Red";"Table";"Pinot Noir";"Chauvenet-Chopin, Domaine";"Nuits St Georges Aux Argillas 1er Cru";"France";"Burgundy";"Nuits St Georges";"";"Chauvenet-Chopin, Domaine Nuits St Georges Aux Argillas 1er Cru";"2021-08-04 14:52:46"
9320;"Red";"Table";"Pinot Noir";"Domaine Chauvenet-Chopin";"Nuits St Georges Vieilles Vignes";"France";"Burgundy";"Nuits St Georges";"";"Domaine Chauvenet-Chopin Nuits St Georges Vieilles Vignes";"2021-08-04 14:52:46"
9338;"White";"Table";"Chenin Blanc";"Francois Chidaine";"Montlouis Sec Clos du Brieul";"France";"Loire Valley";"Touraine";"";"Francois Chidaine Montlouis Sec Clos du Brieul";"2021-08-04 14:52:46"
9339;"White";"Table";"Chenin Blanc";"Francois Chidaine";"Montlouis Sec les Tuffeaux";"France";"Loire Valley";"Touraine";"";"Francois Chidaine Montlouis Sec les Tuffeaux";"2021-08-04 14:52:46"
934;"Red";"Table";"Cabernet Sauvignon";"Long Vineyards";"Cabernet Sauvignon";"USA";"California";"North Coast";"";"Long Vineyards Cabernet Sauvignon";"2021-08-04 14:52:46"
9348;"Red";"Table";"Proprietary Blend";"Domaine Gauby";"Cotes du Roussillon Vieilles Vignes";"France";"Languedoc Roussillon";"Cotes du Roussillon";"";"Domaine Gauby Cotes du Roussillon Vieilles Vignes";"2021-08-04 14:52:46"
9350;"Red";"Table";"Proprietary Blend";"Domaine de Beaurenard";"Chateauneuf du Pape Cuvee Classique";"France";"Rhone";"Southern Rhone";"";"Domaine de Beaurenard Chateauneuf du Pape Cuvee Classique";"2021-08-04 14:52:46"
9352;"Red";"Table";"Proprietary Blend";"Dominus Estate";"Napanook Proprietary Red Wine";"USA";"California";"North Coast";"Yountville";"Dominus Estate Napanook Proprietary Red Wine";"2021-08-04 14:52:46"
9353;"Red";"Table";"Pinot Noir";"Etude";"Pinot Noir Heirloom";"USA";"California";"North Coast";"Carneros";"Etude Pinot Noir Heirloom";"2021-08-04 14:52:46"
9355;"Red";"Table";"Proprietary Blend";"Domaine de la Vieille Julienne";"Chateauneuf du Pape Cuvee Reserve";"France";"Rhone";"Southern Rhone";"";"Domaine de la Vieille Julienne Chateauneuf du Pape Cuvee Reserve";"2021-08-04 14:52:46"
9357;"White";"Table";"Proprietary Blend";"Domaine du Vieux Telegraphe";"Chateauneuf du Pape Blanc";"France";"Rhone";"Southern Rhone";"";"Domaine du Vieux Telegraphe Chateauneuf du Pape Blanc";"2021-08-04 14:52:46"
936;"Red";"Table";"Cabernet Sauvignon";"J Lohr Winery";"Cabernet Seven Oaks";"USA";"California";"Central Coast";"";"J Lohr Winery Cabernet Seven Oaks";"2021-08-04 14:52:46"
9362;"Red";"Table";"Proprietary Blend";"Clos de l'Oratoire";"Chateauneuf du Pape";"France";"Rhone";"Southern Rhone";"";"Clos de l'Oratoire Chateauneuf du Pape";"2021-08-04 14:52:46"
9373;"Red";"Table";"Proprietary Blend";"Domaine de Panisse";"Chateauneuf du Pape";"France";"Rhone";"Southern Rhone";"";"Domaine de Panisse Chateauneuf du Pape";"2021-08-04 14:52:46"
9381;"White";"Table";"Chardonnay";"Hartford Court";"Chardonnay Seascape Vineyard Unfiltered";"USA";"California";"North Coast";"Sonoma Coast";"Hartford Court Chardonnay Seascape Vineyard";"2021-08-04 14:52:46"
9383;"Red";"Table";"Zinfandel";"Hartford Court";"Zinfandel Fanucchi Wood Road Vineyard";"USA";"California";"North Coast";"Russian River Valley";"Hartford Court Zinfandel Fanucchi Wood Road";"2021-08-04 14:52:46"
9384;"Red";"Table";"Merlot";"Jade Mountain";"Merlot Caldwell Vineyard";"USA";"California";"North Coast";"";"Jade Mountain Merlot Caldwell Vineyard";"2021-08-04 14:52:46"
9391;"Red";"Table";"Cabernet Sauvignon";"Kenwood";"Cabernet Sauvignon";"USA";"California";"North Coast";"";"Kenwood Cabernet Sauvignon";"2021-08-04 14:52:46"
9392;"Red";"Table";"Nebbiolo";"Azelia";"Barolo";"Italy";"Piedmont";"Barolo";"";"Azelia Barolo";"2021-08-04 14:52:46"
9398;"Red";"Table";"Nebbiolo";"Cigliuti";"Barbaresco Serraboella";"Italy";"Piedmont";"Barbaresco";"Bricco di Neive";"Cigliuti Barbaresco Serraboella";"2021-08-04 14:52:46"
9403;"Red";"Table";"Sangiovese Grosso";"Az Agr due Portine (Gorelli)";"Brunello di Montalcino";"Italy";"Tuscany";"Brunello di Montalcino";"";"Az Agr due Portine (Gorelli) Brunello di Montalcino";"2021-08-04 14:52:46"
9404;"Red";"Table";"Nebbiolo";"Silvio Grasso";"Barolo";"Italy";"Piedmont";"Barolo";"";"Silvio Grasso Barolo";"2021-08-04 14:52:46"
9405;"Red";"Table";"Nebbiolo";"Silvio Grasso";"Barolo Bricco Luciani";"Italy";"Piedmont";"Barolo";"Bricco Luciani";"Silvio Grasso Barolo Bricco Luciani";"2021-08-04 14:52:46"
9406;"Red";"Table";"Nebbiolo";"Silvio Grasso";"Barolo Ciabot Manzoni";"Italy";"Piedmont";"Barolo";"Ciabot del Preive";"Silvio Grasso Barolo Ciabot Manzoni";"2021-08-04 14:52:46"
9407;"Red";"Table";"Nebbiolo";"Giovanni Manzone";"Barolo le Gramolere";"Italy";"Piedmont";"";"";"Giovanni Manzone Barolo le Gramolere";"2021-08-04 14:52:46"
9409;"Red";"Table";"Nebbiolo";"Az Agr Paitin";"Barbaresco Sori Paitin";"Italy";"Piedmont";"Barbaresco";"Bricco di Neive";"Az Agr Paitin Barbaresco Sori Paitin";"2021-08-04 14:52:46"
9412;"Red";"Table";"Proprietary Blend";"Domaine de la Charbonniere";"Chateauneuf du Pape les Hautes Brusquieres Cuvee Speciale";"France";"Rhone";"Southern Rhone";"";"Domaine de la Charbonniere Chateauneuf du Pape les Hautes Brusquieres Cuvee Speciale";"2021-08-04 14:52:46"
9414;"Red";"Table";"Syrah";"Jean-Louis Chave";"St Joseph Offerus";"France";"Rhone";"Northern Rhone";"";"Domaine Jean-Louise Chave St Joseph Offerus";"2021-08-04 14:52:46"
9420;"Red";"Table";"Cabernet Sauvignon";"Bodegas Catena Zapata";"Catena Cabernet Sauvignon";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Catena Cabernet Sauvignon";"2021-08-04 14:52:46"
9421;"White";"Table";"Chardonnay";"Bodegas Catena Zapata";"Catena Chardonnay";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Catena Chardonnay";"2021-08-04 14:52:46"
9422;"Red";"Table";"Malbec";"Bodegas Catena Zapata";"Catena Malbec";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Catena Malbec";"2021-08-04 14:52:46"
944;"White";"Table";"Chardonnay";"Lindemans";"Chardonnay Bin 65";"Australia";"South Australia";"";"";"Lindemans Chardonnay Bin 65";"2021-08-04 14:52:46"
9446;"Red";"Table";"Nebbiolo";"Armando Parusso";"Barolo Bussia Vigna Munie";"Italy";"Piedmont";"Barolo";"Bussia";"Armando Parusso Barolo Bussia Vigna Munie";"2021-08-04 14:52:46"
9447;"Red";"Table";"Sangiovese Grosso";"Pertimali (Livio Sassetti)";"Brunello di Montalcino";"Italy";"Tuscany";"Brunello di Montalcino";"";"Pertimali (Livio Sassetti) Brunello di Montalcino";"2021-08-04 14:52:46"
9448;"Red";"Table";"Sangiovese";"Pertimali (Livio Sassetti)";"Rosso di Montalcino";"Italy";"Tuscany";"Rosso di Montalcino";"";"Pertimali (Livio Sassetti) Rosso di Montalcino";"2021-08-04 14:52:46"
9453;"Red";"Table";"Nebbiolo";"Paolo Scavino";"Barolo Rocche dell'Annunziata Riserva";"Italy";"Piedmont";"Barolo";"";"Paolo Scavino Barolo Rocche dell'Annunziata Riserva";"2021-08-04 14:52:46"
9454;"Red";"Table";"Sangiovese Grosso";"Az Agr Scopetone";"Brunello di Montalcino";"Italy";"Tuscany";"Brunello di Montalcino";"";"Az Agr Scopetone Brunello di Montalcino";"2021-08-04 14:52:46"
9457;"White";"Table";"Chardonnay";"Kistler";"Chardonnay Hyde Vineyard";"USA";"California";"North Coast";"Carneros";"Kistler Hyde Vineyard Chardonnay";"2021-08-04 14:52:46"
9458;"Red";"Table";"Pinot Noir";"Kistler";"Pinot Noir Kistler Vineyard";"USA";"California";"North Coast";"Russian River Valley";"Kistler Pinot Noir Kistler Vineyard";"2021-08-04 14:52:46"
9462;"Red";"Table";"Cabernet Sauvignon";"La Jota";"Cabernet Sauvignon 15th Anniversary";"USA";"California";"North Coast";"Howell Mountain";"La Jota 15th Anniversary Cabernet Sauvignon";"2021-08-04 14:52:46"
9463;"White";"Table";"Chardonnay";"Landmark";"Chardonnay Lorenzo Vineyard";"USA";"California";"North Coast";"Russian River Valley";"Landmark Chardonnay Lorenzo Vineyard";"2021-08-04 14:52:46"
9468;"White";"Table";"Riesling";"Domaine Zind Humbrecht";"Riesling Brand Vendange Tardive";"France";"Alsace";"Haut Rhin";"Brand";"Domaine Zind Humbrecht Riesling Brand Vendange Tardive";"2021-08-04 14:52:46"
947;"Red";"Table";"Pinot Noir";"Domaine Georges Lignier";"Clos St Denis";"France";"Burgundy";"Cote de Nuits";"Clos St Denis";"Domaine Georges Lignier Clos St Denis";"2021-08-04 14:52:46"
9470;"White";"Table";"Pinot Gris";"Domaine Zind Humbrecht";"Pinot Gris Rotenberg Vendange Tardive";"France";"Alsace";"Haut Rhin";"Hengst";"Zind Humbrecht Pinot Gris Rotenberg Vendange Tardive";"2021-08-04 14:52:46"
9472;"Red";"Table";"Pinot Noir";"Marquis d'Angerville";"Volnay Premier Cru";"France";"Burgundy";"Cote de Beaune";"";"Marquis d'Angerville Volnay Premier Cru";"2021-08-04 14:52:46"
9473;"Red";"Table";"Pinot Noir";"Marquis d'Angerville";"Volnay Taillepieds";"France";"Burgundy";"Cote de Beaune";"Les Taillepieds";"Marquis d'Angerville Volnay Taillepieds";"2021-08-04 14:52:46"
9474;"Red";"Table";"Pinot Noir";"Comte Armand";"Auxey Duresses 1Er Cru";"France";"Burgundy";"Cote de Beaune";"";"Comte Armand Auxey Duresses 1Er Cru";"2021-08-04 14:52:46"
9475;"Red";"Table";"Pinot Noir";"Comte Armand";"Volnay Fremiets";"France";"Burgundy";"Cote de Beaune";"Fremiets";"Comte Armand Volnay Fremiets";"2021-08-04 14:52:46"
9476;"Red";"Table";"Pinot Noir";"Jean-Marc Boillot";"Volnay Carelle Sous Chapelle 1er Cru";"France";"Burgundy";"Cote de Beaune";"Carelle sous la Chapelle";"Jean-Marc Boillot Volnay Carelle Sous Chapelle 1er Cru";"2021-08-04 14:52:46"
949;"Red";"Table";"Pinot Noir";"Domaine Georges Lignier";"Bonnes Mares";"France";"Burgundy";"Cote de Nuits";"Bonnes Mares";"Domaine Georges Lignier Bonnes Mares";"2021-08-04 14:52:46"
9492;"Red";"Table";"Pinot Noir";"Domaine Reyanne et Pascal Bouley";"Volnay Clos des Chenes";"France";"Burgundy";"Cote de Beaune";"Clos des Chenes";"Domaine Reyanne et Pascal Bouley Volnay Clos des Chenes";"2021-08-04 14:52:46"
95;"White";"Table";"Chardonnay";"Verget";"Batard Montrachet";"France";"Burgundy";"Cote de Beaune";"Batard Montrachet";"Verget Batard Montrachet";"2021-08-04 14:52:46"
9500;"Red";"Table";"Pinot Noir";"Delarche, Domaine Marius";"Pernand Vergelesses les Boutieres Vieilles Vignes Reserve";"France";"Burgundy";"Cote de Beaune";"Les Boutieres";"Delarche, Domaine Marius Pernand Vergelesses les Boutieres Vieilles Vignes Reserve";"2021-08-04 14:52:46"
9501;"Red";"Table";"Pinot Noir";"Joseph Drouhin";"Beaune Greves";"France";"Burgundy";"Beaune";"";"Joseph Drouhin Beaune Greves";"2021-08-04 14:52:46"
9502;"Red";"Table";"Pinot Noir";"Joseph Drouhin";"Cote de Beaune";"France";"Burgundy";"Cote de Beaune";"";"Joseph Drouhin Cote de Beaune";"2021-08-04 14:52:46"
9506;"Red";"Table";"Pinot Noir";"Dureuil-Janthial, Domaine";"Rully en Guesnes Vieilles Vignes";"France";"Burgundy";"Cote Chalonnaise";"";"Dureuil-Janthial, Domaine Rully en Guesnes Vieilles Vignes";"2021-08-04 14:52:46"
9508;"Red";"Table";"Pinot Noir";"Domaine Jean-Noel Gagnard";"Santenay Clos de Tavannes";"France";"Burgundy";"Cote de Beaune";"Clos de Tavannes";"Domaine Jean-Noel Gagnard Santenay Clos de Tavannes 1er Cru";"2021-08-04 14:52:46"
951;"Red";"Table";"Cabernet Sauvignon";"Liberty School";"Cabernet Sauvignon";"USA";"California";"Central Coast";"Paso Robles";"Liberty School Cabernet Sauvignon";"2021-08-04 14:52:46"
9511;"Red";"Table";"Pinot Noir";"Domaine Michel Lafarge";"Beaune Greves";"France";"Burgundy";"Beaune";"";"Domaine Michel Lafarge Beaune Greves";"2021-08-04 14:52:46"
9512;"Red";"Table";"Pinot Noir";"Domaine Michel Lafarge";"Volnay";"France";"Burgundy";"Cote de Beaune";"";"Domaine Michel Lafarge Volnay";"2021-08-04 14:52:46"
9513;"Red";"Table";"Pinot Noir";"Domaine Michel Lafarge";"Volnay Clos des Chenes Premier Cru";"France";"Burgundy";"Cote de Beaune";"Clos des Chenes";"Domaine Michel Lafarge Volnay Clos des Chenes Premier Cru";"2021-08-04 14:52:46"
9514;"Red";"Table";"Pinot Noir";"Domaine Michel Lafarge";"Volnay Vendanges Selectionees";"France";"Burgundy";"Cote de Beaune";"";"Domaine Michel Lafarge Volnay Vendanges Selectionees";"2021-08-04 14:52:46"
9515;"Red";"Table";"Pinot Noir";"Domaine des Comtes Lafon";"Monthelie les Duresses";"France";"Burgundy";"Cote de Beaune";"Les Duresses";"Domaine des Comtes Lafon Monthelie les Duresses";"2021-08-04 14:52:46"
9516;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Corton Grancey";"France";"Burgundy";"Cote de Beaune";"";"Domaine Louis Latour Corton Grancey";"2021-08-04 14:52:46"
9517;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Romanee St Vivant";"France";"Burgundy";"Cote de Nuits";"Romanee St Vivant";"Domaine Louis Latour Romanee St Vivant";"2021-08-04 14:52:46"
9519;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Beaune les Vignes Franches";"France";"Burgundy";"Beaune";"";"Domaine Louis Latour Beaune les Vignes Franches";"2021-08-04 14:52:46"
9520;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Corton";"France";"Burgundy";"Cote de Beaune";"Le Corton";"Domaine Louis Latour Corton";"2021-08-04 14:52:46"
9522;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Mercurey";"France";"Burgundy";"Cote Chalonnaise";"";"Domaine Louis Latour Mercurey";"2021-08-04 14:52:46"
9525;"Red";"Table";"Pinot Noir";"Domaine Louis Latour";"Pommard les Epenots";"France";"Burgundy";"Cote de Beaune";"Les Epenots";"Domaine Louis Latour Pommard les Epenots";"2021-08-04 14:52:46"
9528;"White";"Table";"Chardonnay";"Domaine Joseph Matrot";"Meursault";"France";"Burgundy";"Cote de Beaune";"";"Domaine Joseph Matrot Meursault";"2021-08-04 14:52:46"
9529;"White";"Table";"Chardonnay";"Domaine Joseph Matrot";"Meursault Blagny";"France";"Burgundy";"Cote de Beaune";"Sous Blagny";"Domaine Joseph Matrot Meursault Blagny";"2021-08-04 14:52:46"
9530;"White";"Table";"Chardonnay";"Domaine Joseph Matrot";"Puligny Montrachet les Chalumeaux";"France";"Burgundy";"Cote de Beaune";"Les Chalumaux";"Domaine Joseph Matrot Puligny Montrachet les Chalumeaux";"2021-08-04 14:52:46"
9531;"Red";"Table";"Pinot Noir";"Bernard Morey";"Chassagne Montrachet Vieilles Vignes";"France";"Burgundy";"Cote de Beaune";"";"Bernard Morey Chassagne Montrachet Vieilles Vignes";"2021-08-04 14:52:46"
9532;"Red";"Table";"Pinot Noir";"Bernard Morey";"Maranges la Fussiere Premier Cru";"France";"Burgundy";"Cote de Beaune";"";"Bernard Morey Maranges la Fussiere Premier Cru";"2021-08-04 14:52:46"
9533;"Red";"Table";"Pinot Noir";"Bernard Morey";"Santenay Passetemps Premier Cru";"France";"Burgundy";"Cote de Beaune";"Passetemps";"Bernard Morey Santenay Passetemps Premier Cru";"2021-08-04 14:52:46"
9538;"Red";"Table";"Pinot Noir";"Pierre Morey";"Pommard les Grands Epenots";"France";"Burgundy";"Cote de Beaune";"Les Grands Epenots";"Pierre Morey Pommard les Grands Epenots";"2021-08-04 14:52:46"
954;"Red";"Table";"Pinot Noir";"Domaine Leroy";"Volnay Santenots";"France";"Burgundy";"Cote de Beaune";"Volnay Santenots";"Domaine Leroy Volnay Santenots";"2021-08-04 14:52:46"
